格	格	ge2	grid; rule; (legal) case; style; character; standard
客	客	ke4	guest; customer; visitor
额	額	e2	forehead; amount; quantity; quota
夏	夏	xia4	summer
洛	洛	luo4	(phonetic); Luo River
落	落	luo4, la4, lao4	to fall; drop off; decline; stay behind<br/>leave out/behind
冗	冗	rong3	superfluous; trivial; redundant
沉	沉	chen2	submerge; sink; deep; heavy  
军	軍	jun1	army; military; arms
辉	輝	hui1	brightness; luster; brilliance
运	運	yun4	to move; to transport; luck
冠	冠	guan4, guan1	put on a hat; precede; crown with; hat; cap; crown
梦	夢	meng4	dream
坑	坑	keng1	pit; hole; defraud
高	高	gao1	high; tall (Kangxi radical 189)
享	享	xiang3	enjoy; to benefit; have use of
熟	熟	shu2, shou2	ripe; cooked; familiar; skilled
亭	亭	ting2	pavilion; kiosk
亮	亮	liang4	bright; light; shiny
京	京	jing1	capital (of a country); Beijing (abbr.)
凉	涼	liang2, liang4	cool; cold<br/>make something cool/cold
景	景	jing3	bright; circumstance; scenery
就	就	jiu4	then; at once; just; only; with regard to; exactly; precisely
周	周	zhou1	{week} a cycle; circle; complete; all around (common surname)
周	週	zhou1	circumference; a cycle; circle; complete; week (variant) (common surname)
士	士	shi4	scholar; warrior (Kangxi radical 33)
吉	吉	ji2	lucky; (abbr.) Jilin province; giga-
买	買	mai3	to buy
卖	賣	mai4	to sell
书	書	shu1	book; letter
画	畫	hua4	draw; picture; painting
划	劃	hua4, hua2	delimit; to transfer; assign
攻	攻	gong1	to attack; accuse; to study
败	敗	bai4	defeat; loss; fail
故	故	gu4	happening; reason; hence; former
救	救	jiu4	save (life); assist; rescue
敬	敬	jing4	respect; salute; offer politely
敞	敞	chang3	spacious; roomy
言	言	yan2	speak; speech; talk; word (Kangxi radical 149)
警	警	jing3	to alert; alarm; warn; police
计	計	ji4	calculate; compute; to count
狱	獄	yu4	prison; jail
讨	討	tao3	ask for; demand; beg for; denounce
训	訓	xun4	example; pattern; teach; train
话	話	hua4	words; speech; language; dialect
诗	詩	shi1	poem; poetry; verse
语	語	yu3	dialect; language; speech
读	讀	du2, dou4	to read; to study<br/>comma; phrase marked by pause
调	調	diao4, tiao2	transfer; investigate; accent; tune; tone; adjust; reconcile; season (food); provoke
谈	談	tan2	to talk; to chat; discuss
这	這	zhe4, zhei4	this; these
式	式	shi4	type; form; style
试	試	shi4	to try; to test; examination
戈	戈	ge1	dagger-axe; halberd (Kangxi radical 62)
或	或	huo4	or; perhaps
贼	賊	zei2	thief; (slang) meaning “very super”, or “so much” used to replace 很 or 非常 (common in Northern China)
载	載	zai4, zai3	carry; to load; to hold<br/>year; write down
铁	鐵	tie3	iron
茂	茂	mao4	lush; luxuriant, profuse, excellent
成	成	cheng2	finish; complete; accomplish; to turn into; to become
城	城	cheng2	city; town; city walls
诚	誠	cheng2	honest; sincere; true
威	威	wei1	power; might; prestige
灭	滅	mie4	to extinguish; to put out; to go out (of a fire etc.); to exterminate or wipe out
咸	鹹	xian2	salty; Surname Xian
减	減	jian3	subtract; decrease; reduce; cut
单	單	dan1, Shan4	single; odd; simple; only; sheet; list; surname 
战	戰	zhan4	fight; war; battle
钱	錢	qian2	money; coin; Chinese Surname
浅	淺	qian3	shallow; simple; superficial; light (of colors)
贱	賤	jian4	inexpensive; cheap; low-down; base; despicable
止	止	zhi3	to stop; prohibit; only (Kangxi radical 77)
步	步	bu4	a step; to walk; to march
涉	涉	she4	wade; to ford; go through; involve
频	頻	pin2	frequently; again and again; (Physics) frequency
肯	肯	ken3	be willing to; to consent; agree
企	企	qi3	plan a project; anxiously expect sth; stand on tiptoe; look forward to (TW pronunciation diff)
岁	歲	sui4	years old; age
武	武	wu3	martial; military; warlike
赋	賦	fu4	poetic essay; bestow on; endow with; taxation
正	正	zheng4, zheng1	just (right); straighten; rectify; correct; currently; at the moment; straight; pure; precisely; first lunar month
政	政	zheng4	government; politics; affairs of a family
定	定	ding4	to set; to fix; determine<br/>surely; certainly
走	走	zou3	to walk; to go; to move (Kangxi radical 156)
超	超	chao1	super-; exceed; overtake
越	越	yue4	even more; exceed; get over
是	是	shi4	to be (is, am, are)
题	題	ti2	topic; subject; question on a test or assignment
建	建	jian4	establish; to build; to construct
延	延	yan2	prolong; extend; delay; postpone; defer
诞	誕	dan4	brag; boast; bear children; give birth
楚	楚	chu3	distinct; clear; suffering; one of the Warring States
础	礎	chu3	foundation; base
衣	衣	yi1, yi4	clothing (Kangxi radical 145)
里	裡	li3	inside; internal
哀	哀	ai1	sorrow; mournful; to pity; to lament
袁	袁	yuan2	surname Yuan; (old) long robe
远	遠	yuan3	far; distant; remote
坏	壞	huai4	bad; broken; go bad; spoil
初	初	chu1	at first; (at the) beginning; initial
巾	巾	jin1	piece of cloth; towel; kerchief; head covering; scarf (Kangxi radical 50)
布	布	bu4	cloth; announce; to spread
帽	帽	mao4	hat; cap; headgear
幕	幕	mu4	stage curtain; veil; tent; screen
棉	棉	mian2	cotton
帮	幫	bang1	to help; assist; group; gang
市	市	shi4	market; city
肺	肺	fei4	lung
带	帶	dai4	to bring; to take along; to carry; look after; raise (children); band; belt; ribbon; zone
滞	滯	zhi4	sluggish; block up; obstruct; stagnant
刺	刺	ci4, ci1	thorn; to sting; to prick; to stab; to murder<br/>(onom.) whoosh
制	制	zhi4	system; formulate; restrict
制	製	zhi4	manufacture
云	雲	yun2	cloud; Yunnan province
雨	雨	yu3	rain (Kangxi radical 173)
雷	雷	lei2	thunder; mine (weapon); (slang) terrifying; terrific
电	電	dian4	electricity; electrical
霜	霜	shuang1	frost
冰	冰	bing1	ice
冬	冬	dong1	winter
天	天	tian1	day; sky; heaven; weather
夭	夭	yao1	die young/prematurely; young; tender
乔	喬	qiao2	tall; Joe (phonetic)
桥	橋	qiao2	bridge
娇	嬌	jiao1	lovable; pampered; tender; delicate; frail
立	立	li4	to stand; to set up (Kangxi radical 117)
泣	泣	qi4	to sob; weep; cry
站	站	zhan4	stand; a station; be on one's feet; service center
章	章	zhang1	chapter; section; literary work; seal
竞	競	jing4	compete; contend
帝	帝	di4	emperor; supreme ruler; god
童	童	tong2	child; children; servant boy
钟	鐘	zhong1	clock; bell
商	商	shang1	commerce; consult; Shang dynasty
适	適	shi4	suitable; right; well
敌	敵	di2	enemy; to be a match for
匕	匕	bi3	spoon; dagger (Kangxi radical 21)
北	北	bei3	north
背	背	bei4, bei1	back; to carry on one's back; to have one's back to; to leave; to recite
比	比	bi3	compare; (indicates comparison) (Kangxi radical 81); to gesticulate as one talks
昆	昆	kun1	elder brother; descendant; style of poetry
混	混	hun4, hun2	to mix; mingle; get along; confused or muddy (for this sense only, also written as 渾｜浑)
皆	皆	jie1	all; each and every; in all cases
此	此	ci3	this; these
些	些	xie1	some; few; several; (mw for indefinite amount)
它	它	ta1	it
旨	旨	zhi3	imperial decree; edict; aim; purpose
脂	脂	zhi1	fat; grease; lard
每	每	mei3	each; every
梅	梅	mei2	plum; prunes
海	海	hai3	ocean; sea
乞	乞	qi3	beg; request
吃	吃	chi1	to eat
干	乾	gan1, qian2	dry; clean; "sky" or "male" in Eight Trigrams<br/>surname with trigram pronunciation
复	複	fu4	to repeat; to double; overlap
腹	腹	fu4	abdomen; stomach; belly
欠	欠	qian4	yawn; to lack; owe (Kangxi radical 76)
吹	吹	chui1	to blow; to blast; to puff
歌	歌	ge1	song
软	軟	ruan3	soft
次	次	ci4	(mw for number of times of occurrence); nth; order
资	資	zi1	resources; capital; wealth; provide; to support
姿	姿	zi1	beauty; disposition; looks; appearance
谘	諮	zi1	consult; discuss; inquire
赔	賠	pei2	compensate; pay damages; stand a loss (in business)
培	培	pei2	foster; cultivate; bank up with earth
音	音	yin1	sound; news; syllable (Kangxi radical 180)
暗	暗	an4	dark; gloomy; hidden; secret
韵	韻	yun4	rhyme; rhyme-class; musical sound; charm; appeal; vowel
识	識	shi2	to know; recognize; knowledge; experience
帜	幟	zhi4	flag; pennant; sign
竟	竟	jing4	unexpectedly; to one's surprise; finally; go so far as to
镜	鏡	jing4	mirror; lens
境	境	jing4	border; place; condition; boundary
亡	亡	wang2	die; perish; flee
盲	盲	mang2	blind; unperceptive; shortsighted
妄	妄	wang4	absurd; fantastic; reckless
望	望	wang4	to hope; expect; gaze in the distance; to visit; full moon
方	方	fang1	square; direction; side; surname (Kangxi radical 70)
妨	妨	fang2	interfere with; impede; hinder; harm
