在心	在心	zai4xin1	feel concerned; mind; be attentive
一切	一切	yi2qie4	all; every; everything
止痛	止痛	zhi3tong4	relieve pain; analgesic
瞳	瞳	tong2	pupil (of the eye)
浆	漿	jiang1, jiang4	any thick fluid; starch<br/>paste
发烧	發燒	fa1shao1	have a fever
玩具	玩具	wan2ju4	plaything; toy
外科	外科	wai4ke1	surgical department
渴望	渴望	ke3wang4	thirst for; long for; yearn
公平	公平	gong1ping2	fair; impartial; just
找回	找回	zhao3hui2	regain, get back
专业	專業	zhuan1ye4	profession; speciality; specialized field of study; major
职场	職場	zhi2chang3	professional market; workplace
日记	日記	ri4ji4	diary
自觉	自覺	zi4jue2	be conscious; be aware of; self-motivated 
人口	人口	ren2kou3	population; the populace
员	員	yuan2	person engaged in some activity; member; employee
倍	倍	bei4	(two, three, etc)-fold; times (multiplier)
睡著	睡著	shui4zhao2	asleep
香港	香港	Xiang1gang3	Hong Kong
超过	超過	chao1guo4	surpass; exceed; outstrip
公立	公立	gong1li4	public (school, hospital, etc.)
大约	大約	da4yue1	approximately; about; probably
许	許	xu3	allow; to permit; to praise; maybe; perhaps
出口	出口	chu1kou3	to speak; to utter; ; exit; way out; ; to export; (of ships) to leave port;; exhaust; outfall; outlet; egress; discharge point; vent
时间	時間	shi2jian1	time; period
各	各	ge4	each; every
东西	東西	dong1xi5	thing; objects; stuff
回	回	hui2	to return; go back; turn around; to reply; occasion (mw for matters or actions); the Hui nationality
木	木	mu4	tree; wood (Kangxi radical 75)
扌	扌	shou3	hand (Kangxi radical 64, standing variant)
又	又	you4	(once) again; also; both (Kangxi radical 29)
错	錯	cuo4	mistake; error; miss an opportunity
准备	準備	zhun3bei4	prepare; get ready
合作	合作	he2zuo4	cooperate; collaborate; work together
阴	陰	yin1	yin (principle); the moon; negative; secret; shade; cloudy
决	決	jue2	decide; to breach (a dyke)
差一点	差一點	cha4yi4dian3	nearly; almost
春	春	chun1	spring (season); joyful
数目	數目	shu4mu4	amount; number
活动	活動	huo2dong4	activity; exercise; move about
